time,coin,price,tf15m_sig,tf1h_sig,tf4h_sig,score_15m,score_1h,score_4h,funding,oi,vote,notes
2025-10-19 14:14:54,ETH,3886.9200,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.50523561811e-05,4984302.720000011,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:18:37,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,0.30,5e-05,2609452.0,⚖️ Chưa rõ ràng, | 441ms
2025-10-19 14:18:38,SOL,185.9600,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.58566998894e-05,2346279.760000002,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:18:39,BNB,1088.9600,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,2.38605605705e-05,9916274.0,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:18:44,ADA,0.6305,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.17514332143e-05,553633.0,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:18:45,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.43890346437e-05,487267.8,⚖️ Chưa rõ ràng, | 440ms
2025-10-19 14:18:49,BTC,106899.9800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.12329878878e-05,2301290.5800000047,⚖️ Chưa rõ ràng, | 442ms
2025-10-19 14:18:51,ETH,3890.6800,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.31836362019e-05,4985839.120000011,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:18:51,LTC,91.9200,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-5.15780862029e-05,439896.60000000003,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:18:57,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,0.30,5e-05,2609452.0,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:18:58,SOL,185.9700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.58566998894e-05,2345279.360000002,⚖️ Chưa rõ ràng, | 567ms
2025-10-19 14:19:02,BNB,1089.1000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,2.38605605705e-05,9916371.0,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:19:04,ADA,0.6305,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.17514332143e-05,553638.3999999999,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:19:04,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.43890346437e-05,487146.19999999995,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 14:19:08,BTC,106899.9800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.12329878878e-05,2301282.010000005,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:19:15,ETH,3890.4300,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.31836362019e-05,4987275.020000012,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:19:15,LTC,91.9300,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-5.15780862029e-05,439900.9000000001,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:19:21,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,0.30,5e-05,2609262.0,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:19:21,SOL,185.8700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.58566998894e-05,2346458.7600000026,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:19:22,BNB,1088.8300,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,2.38605605705e-05,9917182.0,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:19:24,ADA,0.6302,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.17514332143e-05,553641.5,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 14:19:28,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.59834720174e-05,487165.6999999999,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:19:28,BTC,106880.6000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.13700388826e-05,2301475.930000005,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:19:34,ETH,3888.8600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.30,-0.20,-1.30,-3.3161083574e-05,5001307.490000011,⚖️ Chưa rõ ràng, | 449ms
2025-10-19 14:19:34,LTC,91.9200,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-5.06010144905e-05,439910.20000000007,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:19:40,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,0.30,5e-05,2609266.0,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:19:41,SOL,185.8900,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.55430634455e-05,2347105.4400000023,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:19:41,BNB,1088.5200,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.30482400657e-05,9913878.0,⚖️ Chưa rõ ràng, | 447ms
2025-10-19 14:19:47,ADA,0.6302,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.29438216434e-05,553646.7,⚖️ Chưa rõ ràng, | 445ms
2025-10-19 14:19:47,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.59834720174e-05,487356.89999999997,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:19:48,BTC,106880.6100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.13700388826e-05,2301403.3000000045,⚖️ Chưa rõ ràng, | 444ms
2025-10-19 14:19:53,ETH,3889.3100,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,-0.50,-0.20,-0.50,-3.3161083574e-05,5000661.730000011,⚖️ Chưa rõ ràng, | 409ms
2025-10-19 14:19:54,LTC,91.9200,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-5.06010144905e-05,439910.50000000006,⚖️ Chưa rõ ràng, | 415ms
2025-10-19 14:20:00,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,0.30,5e-05,2609197.0,⚖️ Chưa rõ ràng, | 423ms
2025-10-19 14:20:00,SOL,185.9300,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.55430634455e-05,2347151.3200000026,⚖️ Chưa rõ ràng, | 420ms
2025-10-19 14:20:01,BNB,1088.8700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,2.30482400657e-05,9903578.0,⚖️ Chưa rõ ràng, | 765ms
2025-10-19 14:20:07,ADA,0.6300,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.29438216434e-05,553646.7999999999,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:20:07,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.59834720174e-05,487407.89999999997,⚖️ Chưa rõ ràng, | 500ms
2025-10-19 14:20:07,BTC,106876.3400,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.13700388826e-05,2301442.620000005,⚖️ Chưa rõ ràng, | 422ms
2025-10-19 14:20:13,ETH,3888.0800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.30,-0.20,-1.30,-3.3161083574e-05,5000624.400000011,⚖️ Chưa rõ ràng, | 442ms
2025-10-19 14:20:14,LTC,91.8900,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-5.06010144905e-05,439892.00000000006,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:20:19,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609196.0,⚖️ Chưa rõ ràng, | 423ms
2025-10-19 14:20:20,SOL,185.7800,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.52297822583e-05,2347423.090000002,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:20:20,BNB,1086.3400,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.26151413744e-05,9923444.0,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:20:26,ADA,0.6299,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.41360546556e-05,553647.7,⚖️ Chưa rõ ràng, | 450ms
2025-10-19 14:20:26,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.63482935961e-05,487442.8,⚖️ Chưa rõ ràng, | 437ms
2025-10-19 14:20:27,BTC,106872.6900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.15151033657e-05,2301602.760000005,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:20:33,ETH,3886.9000,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.27873879982e-05,5001111.97000001,⚖️ Chưa rõ ràng, | 458ms
2025-10-19 14:20:33,LTC,91.8800,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-4.91735218096e-05,439893.3000000001,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:20:39,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609192.0,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:20:39,SOL,185.7800,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.52297822583e-05,2347542.4300000025,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:20:40,BNB,1086.3600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.26151413744e-05,9923889.0,⚖️ Chưa rõ ràng, | 574ms
2025-10-19 14:20:46,ADA,0.6299,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.41360546556e-05,553649.6,⚖️ Chưa rõ ràng, | 447ms
2025-10-19 14:20:46,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-3.63482935961e-05,487208.89999999997,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:20:46,BTC,106867.9200,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.15151033657e-05,2301647.620000005,⚖️ Chưa rõ ràng, | 448ms
2025-10-19 14:20:52,ETH,3887.1000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.30,-0.20,-1.30,-3.27873879982e-05,5000726.150000011,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 14:20:53,LTC,91.9000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-4.91735218096e-05,439897.20000000007,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:20:58,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609190.0,⚖️ Chưa rõ ràng, | 451ms
2025-10-19 14:20:59,SOL,185.7200,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.52297822583e-05,2347479.760000002,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:20:59,BNB,1086.3600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.26151413744e-05,9923914.0,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:21:05,ADA,0.6297,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.41360546556e-05,553651.1,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:21:05,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.63482935961e-05,487027.1,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:21:07,BTC,106846.0100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.15151033657e-05,2301652.740000005,⚖️ Chưa rõ ràng, | 443ms
2025-10-19 14:21:11,ETH,3886.6600,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.25331294715e-05,5000993.310000011,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:21:12,LTC,91.8800,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-4.8825213494e-05,439913.50000000006,⚖️ Chưa rõ ràng, | 561ms
2025-10-19 14:21:17,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609190.0,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:21:18,SOL,185.6700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.51405046496e-05,2347642.7300000023,⚖️ Chưa rõ ràng, | 438ms
2025-10-19 14:21:19,BNB,1086.3500,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.19752555553e-05,9924109.0,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:21:24,ADA,0.6297,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.53279380141e-05,553651.7999999999,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:21:24,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.85545431676e-05,487024.49999999994,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:21:26,BTC,106846.0100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.18354455082e-05,2301620.6100000045,⚖️ Chưa rõ ràng, | 441ms
2025-10-19 14:21:31,ETH,3886.3200,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.25331294715e-05,5000689.20000001,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:21:32,LTC,91.8700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-4.8825213494e-05,439913.3000000001,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:21:37,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609173.0,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:21:38,SOL,185.6800,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.51405046496e-05,2347691.990000002,⚖️ Chưa rõ ràng, | 437ms
2025-10-19 14:21:39,BNB,1086.3700,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.19752555553e-05,9921796.0,⚖️ Chưa rõ ràng, | 447ms
2025-10-19 14:21:44,ADA,0.6295,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.53279380141e-05,553676.7999999999,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:21:45,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.85545431676e-05,486992.99999999994,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:21:49,BTC,106846.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.18354455082e-05,2301904.380000005,⚖️ Chưa rõ ràng, | 439ms
2025-10-19 14:21:51,ETH,3885.5000,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.25331294715e-05,4998713.130000011,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:21:51,LTC,91.8600,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-4.8825213494e-05,439915.60000000003,⚖️ Chưa rõ ràng, | 424ms
2025-10-19 14:21:57,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609116.0,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:21:58,SOL,185.5000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.51405046496e-05,2347779.9700000025,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:22:02,BNB,1085.6300,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.19752555553e-05,9918532.0,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:22:04,ADA,0.6292,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.53279380141e-05,553697.2,⚖️ Chưa rõ ràng, | 425ms
2025-10-19 14:22:04,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-3.85545431676e-05,486853.1999999999,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:22:08,BTC,106827.4800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.18354455082e-05,2301907.8500000047,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:22:14,ETH,3885.1500,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.25331294715e-05,4998143.20000001,⚖️ Chưa rõ ràng, | 428ms
